algorithm,init,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
NSGA2,random_sparse,2,1068195377,44.0,0.3333333333333333,4.126371799135351,0.002399471847160034
NSGA2,random_sparse,2,1068195377,51.0,0.16666666666666666,3.6509487846671322,0.0029509633525745074
NSGA2,random_sparse,2,1068195377,10.0,1.0,2.2510476950708442,0.020658283977164182
NSGA2,random_sparse,2,1068195377,34.0,0.5,5.345226480836237,0.0021750135353362935
NSGA2,random_sparse,2,1068195377,33.0,1.0,5.856513530522341,0.0016293803040857173
NSGA2,random_sparse,2,1068195377,124.0,0.04,2.862944162436548,0.0027341908470906546
NSGA2,random_sparse,2,1068195377,12.0,0.5,2.199187652315191,0.017052498608037217
NSGA2,random_sparse,2,1068195377,112.0,0.043478260869565216,2.9270191372040224,0.0027668050341977377
NSGA2,random_sparse,2,1068195377,31.0,1.0,5.961131946812138,0.0016999135229223798
NSGA2,random_sparse,2,1068195377,114.0,0.04,2.737747498403236,0.0031915076975625773
NSGA2,random_sparse,2,1068195377,25.0,1.0,4.225985313951746,0.00468510512549672
NSGA2,random_sparse,2,1068195377,9.0,1.0,2.0893187898744596,0.024825479737151743
NSGA2,random_sparse,2,1068195377,40.0,0.3333333333333333,4.628166991486307,0.002354288779959517
NSGA2,random_sparse,2,1068195377,33.0,1.0,4.968499733048586,0.002728204811280911
NSGA2,random_sparse,2,1068195377,22.0,1.0,4.048287112561175,0.00668766739579838
